gene_symbol,log2FoldChange,pvalue
Gstt3,0.119238202873125,0.419726367203842
Ssfa2,-0.210957398942702,0.420243538354633
Sdcbp2,0.196355155675505,0.421029180432201
Gpbp1,-0.161122106911535,0.422103534446422
2810474O19Rik,0.215231490598389,0.422394717007159
Sgsh,0.196066075211329,0.422394717007159
Doc2a,-0.213660308848883,0.42266129860894
Vkorc1,-0.211478129803408,0.423400901966238
Card10,-0.202966896913659,0.42371037102601
Gm19029,0.161523413261038,0.425031391771889
2610035D17Rik,-0.153191053415268,0.425031391771889
Bri3,0.185660480578164,0.42830080642951
Gckr,-0.19853003454675,0.431254587672288
Thap7,-0.144463533235773,0.433960563621264
Eif2s3x,-0.188289619573836,0.434497701615395
Ndufaf4,-0.167912705188074,0.434497701615395
Ndufa13,-0.194728678014907,0.434957964258452
Zfp518b,0.167688394269152,0.435953520564924
8030462N17Rik,-0.205895421504722,0.435953520564924
Gm23553,0.193380117165349,0.437166884179232
Gm43432,-0.148322935215969,0.437166884179232
1700006J14Rik,0.156276955035278,0.439644484772419
Uxt,-0.153125698641942,0.442303962414678
Bcl9,-0.197632596229033,0.442918312982699
Gm38010,-0.212067586014644,0.442918312982699
Gm5540,0.15162564870756,0.443923504301158
Itih4,-0.167152055073338,0.443923504301158
Opn3,-0.144873806165268,0.444837812306423
Armt1,-0.150777985467126,0.444837812306423
Kcp,0.179556230292806,0.445061274110455
Ubqln1,0.140851462970358,0.446340707572847
Gm43768,0.161799492684422,0.446958249408956
Prmt7,0.211890262579736,0.446958249408956
Sag,-0.115652546054593,0.447172585108709
Zc3h13,-0.179004385372023,0.44868846734003
Txndc5,0.194000425974749,0.45087203516326
Fam129c,0.117440968688005,0.45087203516326
Vcpkmt,-0.180538219923475,0.451514085739417
Mthfd1l,0.150701656203072,0.45161661933479
Aim2,-0.195825774300995,0.45161661933479
Zfp607b,0.172727315068958,0.456933320440145
Gm17709,-0.210560259437061,0.456933320440145
Rab31,-0.194831958803854,0.456959176957363
Clic6,-0.195466473065201,0.456959176957363
Gm26739,-0.154163904647504,0.457383329290751
Cdk7,-0.192709769395838,0.458379193897533
Taf7,0.194906071876577,0.458379193897533
Zfp763,-0.152313941739175,0.458721398893565
Fam210b,-0.182557148912492,0.4594376498562
Gm4950,-0.198422928034703,0.4594376498562
Fam3a,-0.205059690124574,0.460312726593457
Ghdc,-0.170754821800876,0.462481106862853
Ccdc50,0.13731754890865,0.462962711660371
Gm16083,-0.150925556647269,0.462962711660371
Hhex,-0.208505382592444,0.462962711660371
Gm18584,0.151469094094584,0.466774155155967
Pde7b,0.176703553583591,0.466774155155967
Prmt1,-0.123983221820044,0.466818898909791
Gm15672,-0.174626076112071,0.46811004613321
Gm16042,0.112417867723542,0.468345042185997
Dnmt1,-0.151141975308259,0.468345042185997
Asap2,-0.143662097674438,0.468345042185997
Tfap2a,-0.172239054540031,0.46971517594558
9430002A10Rik,0.166825188215868,0.471922136355876
Ttbk1,-0.164008307362339,0.472254552855952
Usp39,-0.203686700309501,0.473612203156954
Mbnl2,0.203688207778882,0.473612203156954
Saraf,-0.163713488633016,0.474100845360225
Abcb4,-0.166119719851898,0.474100845360225
Prkab1,-0.190054868155288,0.475070600328213
9130221H12Rik,0.174271827193786,0.47522349874097
Gm10156,-0.151702092131519,0.478468809128492
Gm5528,0.183568164571083,0.478468809128492
Gm37411,0.138640620604028,0.481301662309391
Clptm1l,-0.167827761835979,0.482569298046591
Kcnmb4os2,-0.182381592746173,0.484895498371939
Kansl3,0.148778167970137,0.484895498371939
Hspa8,0.166968736163842,0.486109763336939
Zfp992,-0.205642404590203,0.487804852348275
Triobp,0.184653974694005,0.488439430163861
Gm5778,-0.203927889679765,0.488439430163861
Xrra1,0.151474516041865,0.488476932910073
Gm38062,-0.162432439867895,0.488476932910073
Igf1,0.18326412480766,0.488476932910073
Gm22355,-0.125112198766352,0.492070540915052
Piwil2,-0.198177793508066,0.494013002281446
0610005C13Rik,-0.147504605593546,0.49419737503843
Bag4,-0.161231731016853,0.494748751972794
C430049E01Rik,0.202696911357007,0.494748751972794
Gm12807,-0.203788023354564,0.494748751972794
Tns3,0.160352105308995,0.494748751972794
Gm8522,-0.187053754346259,0.495413474167604
Ctr9,-0.202401979755573,0.495502707991346
A330015K06Rik,0.171946484062371,0.498058140324523
Rad23b,0.142748636980047,0.508026832271467
Sfxn4,-0.18104860437436399,0.508026832271467
Cacybp,-0.203261707160197,0.508026832271467
Mars2,-0.15226451856948,0.510079222108522
Dad1,0.16595715813185,0.511205966677933
Ankrd44,0.124667420194413,0.511420688127299
Bak1,-0.15619929378732,0.511420688127299
Zfp512b,-0.203401675318603,0.511420688127299
Tarbp1,0.141318489700891,0.511420688127299
Mir6973a,0.16341248106001,0.511420688127299
Eef1d,-0.202324113419246,0.514565274778859
Pex12,-0.195586305172703,0.514565274778859
Gnaq,-0.194514107632897,0.520391105505659
Dut,0.194963196795931,0.520391105505659
Cstf2,0.170852900361647,0.521003069624622
Nup37,-0.193078268207757,0.522234411657564
Slc36a1,-0.150683219925836,0.522234411657564
Arhgdig,-0.170234183504806,0.522596793226235
Lrrc1,-0.194134815606711,0.522596793226235
Natd1,0.148681944615559,0.522596793226235
Padi3,-0.123981194836045,0.527512360455344
Gm6728,-0.199872116856146,0.527512360455344
Il23a,0.178048640116788,0.527512360455344
Pth2r,0.125158174849122,0.531065069863882
Gm17552,-0.132493709127958,0.531519829671356
Ypel1,0.156758398729925,0.531519829671356
Gm44861,0.150518308736396,0.536254714229194
Syt5,0.0927759686403977,0.53650561177974
A430057M04Rik,0.146997604371606,0.537755457580882
Vwa8,0.133489929079885,0.537755457580882
Gm5396,-0.149187325337331,0.538427502183787
Ercc1,-0.193328599699686,0.538427502183787
Akr1a1,-0.183117882155891,0.541409985057023
Snora69,-0.195068590082183,0.541409985057023
Tuba1a,-0.16636212958805,0.541409985057023
Scyl2,-0.173122987983956,0.541409985057023
Fam63a,0.10961620290647,0.541409985057023
Tnfsf14,-0.149074471337461,0.541409985057023
Gm5708,0.143947930564385,0.541409985057023
RP24-131G14.10,-0.13191207045352699,0.541409985057023
Xpr1,0.183810804786442,0.541409985057023
Agmo,-0.135776485987784,0.541753885353693
Gm15770,-0.183274180877498,0.541753885353693
Espnl,-0.137264279946017,0.542241498888021
Gm6366,0.16124652557162,0.542241498888021
Gm13009,0.172534344684239,0.542241498888021
Nrd1,0.169892303746637,0.543512228065295
Lif,-0.147072197776493,0.546979643881749
Cyb5r3,-0.153069278370773,0.548852565187325
Abca2,-0.18502600483649,0.548852565187325
Srgap1,-0.186732450155577,0.548852565187325
Aco1,-0.155156116643539,0.551029641824374
Gm13176,0.144379708349063,0.551936180252603
Snora78,0.136251180138529,0.552069044156312
Lig1,-0.184378874946032,0.553680295787861
Antxr1,-0.194815388638477,0.554125703177046
AL603834.1,-0.17648188538848,0.554125703177046
Osgin2,0.197751450214574,0.554207515748876
Tfdp2,0.101378399945008,0.554207515748876
Tmem248,0.196401833953281,0.554207515748876
Cpm,0.192485043585729,0.554207515748876
Terc,0.136703367380965,0.554207515748876
Lmo2,0.192939782018752,0.554207515748876
Nudt4,0.147532535259351,0.554207515748876
Ube2a,-0.188197319507932,0.556960708627387
RP23-98C9.8,-0.186455180140175,0.556960708627387
Atp6v0b,0.155673551178712,0.556960708627387
Elp4,0.149047997291768,0.557497583633438
Gm13868,-0.158495087823443,0.558333161957881
Zfp84,0.143933824463466,0.560093626223681
Gm12606,-0.181780232759407,0.560160403247294
Chst11,0.196163257000961,0.560160403247294
Cpsf1,-0.185721507376893,0.560160403247294
Ddx19b,-0.173876216872611,0.560285500141012
Zfp536,0.15799182089351901,0.560437854106988
Gm12105,0.17122407891753,0.560437854106988
Gm43333,-0.196036677261453,0.560878825269615
Mir363,-0.178087297394278,0.560878825269615
Zkscan7,-0.118477169453111,0.560878825269615
Gm13552,-0.146222567771515,0.560878825269615
Nectin4,0.195986351233625,0.560878825269615
Gm22422,0.184778543630423,0.560878825269615
Ifnar1,0.179532303529026,0.560878825269615
Poglut1,-0.112565811909657,0.561150289768
Sf3b4,0.0679651224790823,0.561455821900363
Gm37986,0.17134864360629,0.5641634491088
RP23-226D9.6,0.101384037708449,0.565693913273045
Ube2cbp,-0.195601839517673,0.567165463432111
Pofut1,0.143914929122395,0.568352853801477
Alg1,-0.131126375014668,0.568352853801477
2610021A01Rik,-0.145713936626577,0.568352853801477
Cks1brt,-0.131887106655432,0.568352853801477
Nfia,0.151053414363334,0.568352853801477
Gm37856,0.127491406312825,0.568352853801477
Gm29282,0.12088884593199101,0.568352853801477
Glul,-0.163204681568204,0.568352853801477
Nkain1,0.129142808848524,0.568352853801477
Unc50,0.183042783048731,0.568352853801477
Cd83,-0.18940859528699,0.568368004375888
Slc23a4,-0.122254250139743,0.56921791894657
Ubald1,0.129654164679704,0.56921791894657
Zfp760,0.171953074114198,0.56921791894657
Gm11870,-0.166947930717791,0.56932165823505
Gm15197,0.137546202001531,0.571757665872006
Pcca,-0.149732489156194,0.572629897094892
9130401M01Rik,0.176313525097131,0.574700635024686
Dnajc28,0.163032892919461,0.575270528447662
Tmbim4,0.192319866363247,0.578061299347635
Gm16306,0.0672994734659565,0.583920038978467
Dmxl1,-0.133243738612432,0.583920038978467
1700120B22Rik,0.157782063585631,0.583920038978467
Gm12059,-0.171423978860409,0.583920038978467
Crlf3,-0.164498523938786,0.583920038978467
Usp30,0.141432085615834,0.586009994192857
Nova1,-0.171231545628107,0.586009994192857
Dnajc25,-0.169699936213452,0.586009994192857
2700029L08Rik,0.170540584077103,0.586009994192857
Ss18l1,0.193123792707142,0.586009994192857
Gm44287,-0.191011832679539,0.586009994192857
Gm14817,-0.157392336644342,0.587428559281669
Rwdd2a,-0.192237969605589,0.587428559281669
Gm10059,-0.135976046596737,0.589384509926806
Slc2a4rg-ps,-0.122534860831772,0.590324571988125
Gm15877,0.180725873787381,0.5912477342753
Gm16459,-0.159095127117448,0.593746391276635
March6,-0.190446851288214,0.593746391276635
2810459M11Rik,0.124474307499389,0.593899814232553
Gm12906,-0.177104784144051,0.593899814232553
Gm9722,0.102212761518376,0.594014567318071
Nras,-0.1891501673614,0.594014567318071
Gm12870,-0.102760804638426,0.598152975205125
Ahnak2,-0.129980128684338,0.598152975205125
4930405A21Rik,0.173656714981802,0.598152975205125
Gm45098,-0.160324900399838,0.598152975205125
Gm24186,0.13794933426533,0.598522920769327
Ttf1,-0.16634084853272,0.598669384514581
Gm15131,-0.168175539320468,0.60037444392437
Med20,0.171671058148812,0.601620884952773
Gm23344,-0.130265603030845,0.604455011424784
Larp4,0.189639470324138,0.607906609828631
Smu1,-0.150044957009339,0.607906609828631
Klc1,-0.179188831673272,0.608374688915737
Brd1,-0.150824210082596,0.608374688915737
Gm37012,-0.15001232617058,0.608928234072597
Npm3,-0.171115875353498,0.609231393438617
P2ry2,0.126492142491144,0.615049996975529
Cers6,0.149658176970973,0.615049996975529
Ndufaf6,0.12086333567528,0.615558873314769
Cyp26c1,0.180378304887267,0.615558873314769
Gm12178,-0.171299305495195,0.615558873314769
Gm44762,-0.188586356670417,0.615558873314769
Zswim1,0.167885374682507,0.615558873314769
Mmp14,-0.18192883941945,0.615558873314769
Gm32569,-0.141143155539801,0.61566203542703
Mettl16,0.187936941293245,0.616462699166937
Nkd2,-0.155547535815462,0.616462699166937
Gm43759,-0.188909161896271,0.617015177381698
Gm43176,0.158010748457186,0.617714771674475
Ovca2,-0.156070565024297,0.617870019854396
Best1,-0.139962314929335,0.617870019854396
Gm6421,0.140945996948461,0.617870019854396
Scarna8,-0.187731420347075,0.617870019854396
Rsph3a,-0.145637547995343,0.617870019854396
Ocel1,-0.148018958016868,0.618087356602585
Kifc5c-ps,0.150658988377433,0.6201048364604
Grip1,0.129877993320367,0.621882422103793
Gm44891,-0.18590856503522,0.623114209704967
Cdk2ap1,-0.148973761158971,0.62473886279284
Gm43081,-0.171986200878061,0.62473886279284
Gm10307,-0.188319636019859,0.62592143994806
Gm24339,-0.164578931181311,0.62592143994806
Mrps17,-0.177732843160249,0.627860929559135
Gm37733,-0.163472074486964,0.630911909546464
Tcerg1,0.131684965708322,0.630911909546464
Angptl2,0.186333658129575,0.630911909546464
Bhlhe41,-0.130863352140018,0.630911909546464
1700030J22Rik,0.145746665385413,0.630911909546464
Gm20544,-0.167391047503979,0.630911909546464
Ssu72,-0.149759700542115,0.630911909546464
Dtwd1,-0.122088040054273,0.630911909546464
Gm14046,0.18391210272072,0.630911909546464
Phtf1os,-0.171361285185876,0.630911909546464
Pcdhga3,-0.176552751791424,0.630911909546464
Tbcb,-0.1755097344327,0.630911909546464
Gm12920,0.0895218011899434,0.630911909546464
Gm25604,0.15661905847059,0.630911909546464
Tap1,0.175050824676324,0.630911909546464
Gm43411,-0.187064916438233,0.631813884858077
Hapln4,-0.127520231152918,0.637402266858574
Gm45446,-0.182657718001526,0.638995090968053
RP24-343P7.1,-0.175614457164859,0.64025483581946
Grsf1,-0.0953826618481859,0.64025483581946
Reep6,0.136567510749844,0.647246839753321
Gpr68,0.185943237192336,0.647246839753321
Rab3gap2,0.175731226187357,0.647246839753321
Nedd8,0.13362199267392,0.648668043622861
Dph7,0.118306784042144,0.649151351714132
Ndufs7,0.152771965587994,0.649151351714132
Fbxl5,0.152295457083596,0.652309702472491
Fnbp1l,-0.175242078655717,0.652474848872692
Cd7,0.134809750064757,0.653926698435956
Fam168b,0.126721500508772,0.657082296821526
Cct2,-0.151296645107003,0.657082296821526
A930015D03Rik,0.108928757416478,0.657082296821526
C2cd3,-0.163175368113888,0.657082296821526
Sulf1,0.177704264863832,0.657082296821526
Pou5f2,-0.176734047930716,0.657082296821526
Ndnf,-0.176937522791835,0.657082296821526
Gm32742,-0.142976110263117,0.657082296821526
Gm42587,-0.148163444326917,0.657082296821526
Pfdn6,-0.160397467149098,0.657082296821526
Cyp4f13,-0.160287690641735,0.657082296821526
Tspan2,0.184482344152775,0.657082296821526
Smarcc1,0.168283559027681,0.657691419703315
Sec22a,0.171940746190173,0.660251746499517
Gm23802,0.181748317043817,0.660251746499517
Trim5,-0.0832436386766868,0.660251746499517
Fbxo15,-0.160948078701737,0.660251746499517
Necab3,0.15111443056954799,0.660251746499517
Galnt11,-0.164855554309571,0.660251746499517
Mgat1,-0.111715816915722,0.660251746499517
Gm37696,0.0735077147556778,0.660251746499517
Micu1,0.177576024188663,0.663116381318989
Pisd,-0.117213373581579,0.663660280770645
Zbtb8a,-0.121949497749427,0.664721405891109
Ighv1-20,0.138020275407216,0.664721405891109
Gm17430,-0.18329660657542,0.664721405891109
Stk25,-0.114257316334181,0.665929318619586
Clta,-0.177091266657412,0.665929318619586
Rnf130,0.132476686188458,0.666064478326698
Gm42577,-0.156369796049165,0.666064478326698
Gm31861,-0.181919363984103,0.666064478326698
Ctbp2,0.181344136400565,0.66717377913745
Glyr1,0.181468046371944,0.66717377913745
Ighv1-26,-0.0840523297314424,0.667592344230246
Coq2,-0.127544296870094,0.668288519144354
Ghitm,0.130737012592618,0.668365384249034
Spg21,0.144124539679788,0.66905634841966
Tpk1,-0.174199172554352,0.669406268506997
Gm9568,0.181294351810172,0.673572403680916
Ywhaq,-0.113816498015631,0.677006702303019
Gm44227,0.0854664461350912,0.677345717196337
Dhdds,0.114559123689245,0.681360384481412
Invs,-0.123265238934335,0.681360384481412
9530062K07Rik,0.170383141148573,0.681360384481412
Tpgs1,0.169955258866571,0.681360384481412
Dnase1,-0.125932850524628,0.681420621980426
Gm7063,-0.138206217649965,0.683177910699307
Itga4,-0.128471476048199,0.683177910699307
Gm29022,0.17405264451946,0.683177910699307
Usp38,0.146101414334906,0.685269969858791
Myo1b,0.149575095856313,0.685732022705674
Gm10036,-0.169309904745149,0.685732022705674
Alkbh2,0.17917570047158,0.686704224489918
Gm11743,-0.176261196060537,0.686704224489918
Mrpl50,-0.123384034390501,0.687526759776823
Lemd2,0.163743753432595,0.69084996070159
Smdt1,-0.173575729272402,0.691080377775662
Angptl6,-0.17792081633625,0.691421427503965
Nudt8,0.11195569807217,0.692271177048092
Rtp4,0.146567630024959,0.692271177048092
Wbp2,-0.151995693611176,0.692643443869818
Glud1,0.129579074902842,0.692643443869818
Tubgcp6,-0.115394789073947,0.692643443869818
Gm5432,-0.179119334374421,0.693338249576715
Mul1,-0.14086144325085,0.693338249576715
Tomm6os,0.175952742366204,0.693338249576715
4633401B06Rik,0.180324000508461,0.693338249576715
4933407K13Rik,-0.159450568646133,0.693338249576715
4930509G22Rik,-0.178119176533747,0.693338249576715
Cpt1a,-0.143035492248419,0.694061811730248
Tnfaip1,-0.174262961295814,0.695099783994283
Trbc2,0.141495482105664,0.695146546497447
Slc16a12,0.1467051913534,0.695964496785151
Ighv1-70,-0.145936611153004,0.695964496785151
Tmem268,-0.116765555324632,0.695964496785151
Ift27,0.179741260329962,0.695964496785151
Tmem230,-0.135041389182949,0.695964496785151
Gm44037,0.115139686000865,0.695964496785151
Erich6,-0.117282490884237,0.695964496785151
Rom1,-0.0781194446054828,0.695964496785151
Cdcp1,-0.175178050596416,0.697621913186155
Arhgef11,0.146223324894323,0.699183042558176
Micu2,0.113842711555629,0.699183042558176
Gm24358,0.171249340579498,0.702626320857115
Fam50b,-0.111681274061221,0.702938378096088
Ighv8-7,-0.157259620563165,0.704203374709568
Cycs-ps2,0.177413686066099,0.704449471542217
Trim33,-0.131667573774512,0.704547354617301
Gemin2,0.178441294294749,0.704611226939792
Gm13179,-0.117854326233522,0.705227436388749
Gm16128,0.0787424387224254,0.705227436388749
Gm5320,-0.137695519721454,0.705227436388749
Rps23-ps2,0.15159488397151,0.705227436388749
Snai3,-0.142333386913215,0.705227436388749
Pinx1,-0.129822984534669,0.705227436388749
Gm14239,-0.169431702660412,0.705273651239508
Ube2w,0.143484144110651,0.705273651239508
Tmprss13,-0.145423746669076,0.705273651239508
Dctn5,0.117751014595433,0.705273651239508
Usp9x,0.115153523354134,0.705273651239508
Hopx,-0.0814977688664984,0.705273651239508
Gm14245,0.124813130503546,0.706344389134562
Eif3j1,0.162291622941795,0.706344389134562
Gm16550,0.0879560795875855,0.708309292148127
5830454E08Rik,0.123613445410236,0.708309292148127
Nhsl1,0.127515434624152,0.708309292148127
Psma3,-0.123619753222175,0.708309292148127
Gm25117,-0.0890789105903609,0.708309292148127
Rpl10-ps4,-0.133077889789411,0.708309292148127
Padi1,0.173609519838494,0.709033288380389
Irf3,0.176985923953051,0.710187661462703
Rgs8,-0.118982358531214,0.710187661462703
Tsn,-0.130379478201866,0.710187661462703
4933431E20Rik,-0.116548943862384,0.710187661462703
Zc2hc1b,0.172122841589375,0.710996302658034
Tmem231,-0.126944814759359,0.713145754589844
Rhbdd2,0.165568349239511,0.713145754589844
Sema7a,-0.125960704580046,0.713145754589844
Gm12428,-0.121078997959134,0.713248799551568
Wnk2,-0.170004637563433,0.713456863437585
Hist1h2bb,-0.135090567160526,0.713456863437585
Slc39a11,0.109810092969962,0.713456863437585
Ppip5k1,0.123830337536713,0.714194408057036
Gm37531,0.132479951321929,0.716773588217145
A230005M16Rik,-0.175073970606674,0.717313753003192
Frrs1l,-0.120604347350468,0.719140447448528
Pigb,0.149262249585731,0.719317118421324
Crls1,-0.171345764533516,0.719317118421324
Ighv2-7,-0.125844146583278,0.720175691942839
Cfap70,0.104563951696155,0.720312720966401
Mir7024,-0.127369132810704,0.721628671812922
Shisa8,0.160742788306985,0.724106727920918
1810037I17Rik,-0.125935936157144,0.724106727920918
Zbtb7a,-0.14291069589682,0.724106727920918
Clgn,0.128130503616474,0.725267255671
Wars2,0.107531877137757,0.725267255671
9330136K24Rik,0.138708596421842,0.725267255671
Gtf2ird1,-0.132692349438143,0.725267255671
Nek8,-0.0897210833371633,0.725267255671
